"Result","2.5%","50%","97.5%","date","day"
"ON","35361.000"," 60085.0"," 94539.100","2022-06-22","205"
"ON","34818.850"," 59670.5"," 93634.050","2022-06-23","206"
"ON","34733.975"," 59035.0"," 93259.075","2022-06-24","207"
"ON","34322.950"," 58592.5"," 91937.100","2022-06-25","208"
"ON","34047.000"," 58091.5"," 91575.000","2022-06-26","209"
"ON","33756.000"," 57616.5"," 90506.025","2022-06-27","210"
"ON","33526.000"," 57081.5"," 90081.025","2022-06-28","211"
"ON","33314.850"," 56706.0"," 89612.025","2022-06-29","212"
"ON","32751.975"," 56279.0"," 88484.150","2022-06-30","213"
"ON","32732.900"," 55811.5"," 87896.225","2022-07-01","214"
"ON","32483.925"," 55356.5"," 87206.075","2022-07-02","215"
"ON","32323.950"," 55068.0"," 87048.200","2022-07-03","216"
"ON","32044.975"," 54633.0"," 85881.250","2022-07-04","217"
"ON","31759.925"," 54329.0"," 85650.075","2022-07-05","218"
"ON","31578.975"," 53863.0"," 84600.025","2022-07-06","219"
"ON","31348.975"," 53639.0"," 84486.125","2022-07-07","220"
"ON","31117.000"," 53340.0"," 83877.025","2022-07-08","221"
"","","","","",""
"Result","2.5%","50%","97.5%","date","day"
"QC"," 1339.000","  2517.0","  4228.000","2021-11-30","  1"
"QC"," 1454.000","  2717.0","  4569.000","2021-12-01","  2"
"QC"," 1534.000","  2868.0","  4819.000","2021-12-02","  3"
"QC"," 1597.000","  2977.0","  5000.000","2021-12-03","  4"
"QC"," 1646.000","  3082.0","  5167.000","2021-12-04","  5"
"QC"," 1704.000","  3184.5","  5351.000","2021-12-05","  6"
"QC"," 1771.000","  3308.0","  5545.000","2021-12-06","  7"
"QC"," 1841.000","  3446.0","  5776.000","2021-12-07","  8"
"QC"," 1940.000","  3611.0","  6047.025","2021-12-08","  9"
"QC"," 2054.000","  3821.0","  6391.025","2021-12-09"," 10"
"QC"," 2177.000","  4066.0","  6803.000","2021-12-10"," 11"
"QC"," 2353.000","  4371.0","  7351.000","2021-12-11"," 12"
"QC"," 2533.000","  4754.0","  7960.025","2021-12-12"," 13"
"QC"," 2794.000","  5231.0","  8779.000","2021-12-13"," 14"
"QC"," 3112.000","  5813.0","  9782.000","2021-12-14"," 15"
"QC"," 3495.000","  6543.0"," 10969.000","2021-12-15"," 16"
"QC"," 3976.000","  7421.0"," 12428.000","2021-12-16"," 17"
"QC"," 4582.000","  8516.0"," 14320.000","2021-12-17"," 18"
"QC"," 5279.000","  9868.0"," 16596.000","2021-12-18"," 19"
"QC"," 6146.000"," 11524.0"," 19284.000","2021-12-19"," 20"
"QC"," 7287.975"," 13555.0"," 22757.000","2021-12-20"," 21"
"QC"," 8575.000"," 16051.0"," 26902.025","2021-12-21"," 22"
"QC","10301.000"," 19114.0"," 32010.075","2021-12-22"," 23"
"QC","12204.975"," 22824.0"," 38342.025","2021-12-23"," 24"
"QC","14620.000"," 27304.0"," 45760.075","2021-12-24"," 25"
"QC","17582.000"," 32783.5"," 54860.100","2021-12-25"," 26"
"QC","21040.975"," 39271.0"," 66084.150","2021-12-26"," 27"
"QC","25244.950"," 47040.0"," 78824.050","2021-12-27"," 28"
"QC","29801.900"," 55804.5"," 93348.125","2021-12-28"," 29"
"QC","35112.000"," 65024.0","109145.025","2021-12-29"," 30"
"QC","38495.725"," 72663.5","121738.100","2021-12-30"," 31"
"QC","40778.800"," 76226.0","127808.100","2021-12-31"," 32"
"QC","41423.975"," 77521.0","130040.025","2022-01-01"," 33"
"QC","42116.950"," 78709.5","131669.450","2022-01-02"," 34"
"QC","43238.750"," 80029.0","134369.100","2022-01-03"," 35"
"QC","43989.000"," 82208.0","138016.025","2022-01-04"," 36"
"QC","45603.000"," 84572.5","141713.000","2022-01-05"," 37"
"QC","46656.950"," 87158.0","146087.100","2022-01-06"," 38"
"QC","48049.900"," 89617.0","151122.475","2022-01-07"," 39"
"QC","49491.925"," 91946.0","154420.050","2022-01-08"," 40"
"QC","50675.975"," 94573.5","159083.150","2022-01-09"," 41"
"QC","51648.975"," 96814.5","162359.125","2022-01-10"," 42"
"QC","53245.000"," 98849.0","165380.100","2022-01-11"," 43"
"QC","53890.875","100632.5","168919.075","2022-01-12"," 44"
"QC","54700.825","102260.0","171001.200","2022-01-13"," 45"
"QC","55160.900","103458.5","173226.150","2022-01-14"," 46"
"QC","56126.950","104749.0","175577.050","2022-01-15"," 47"
"QC","56593.900","105451.5","176405.175","2022-01-16"," 48"
"QC","56845.750","105822.0","177321.025","2022-01-17"," 49"
"QC","56687.950","105867.0","177914.250","2022-01-18"," 50"
"QC","56898.925","106215.0","178300.350","2022-01-19"," 51"
"QC","56802.000","105824.0","177698.175","2022-01-20"," 52"
"QC","56328.800","105410.5","176541.275","2022-01-21"," 53"
"QC","55933.000","104463.0","175467.525","2022-01-22"," 54"
"QC","55500.950","103417.0","173329.125","2022-01-23"," 55"
"QC","54978.950","102308.5","171442.475","2022-01-24"," 56"
"QC","54347.850","100839.5","168632.075","2022-01-25"," 57"
"QC","53270.850"," 99281.0","166811.125","2022-01-26"," 58"
"QC","52214.975"," 97515.0","162738.425","2022-01-27"," 59"
"QC","51327.875"," 95592.0","160923.375","2022-01-28"," 60"
"QC","50273.950"," 93711.0","157170.875","2022-01-29"," 61"
"QC","49076.000"," 91759.5","153738.125","2022-01-30"," 62"
"QC","48174.925"," 89444.5","150215.125","2022-01-31"," 63"
"QC","46875.975"," 87270.0","146369.425","2022-02-01"," 64"
"QC","45585.950"," 85072.5","143011.025","2022-02-02"," 65"
"QC","44227.725"," 82732.0","139046.425","2022-02-03"," 66"
"QC","43123.975"," 80449.5","134979.050","2022-02-04"," 67"
"QC","41611.975"," 78060.0","131129.275","2022-02-05"," 68"
"QC","40422.000"," 75712.5","126906.000","2022-02-06"," 69"
"QC","39380.975"," 73603.0","123128.000","2022-02-07"," 70"
"QC","38293.875"," 71183.5","119318.000","2022-02-08"," 71"
"QC","37009.975"," 69081.0","115658.100","2022-02-09"," 72"
"QC","35684.950"," 66654.0","111747.075","2022-02-10"," 73"
"QC","34661.875"," 64573.0","108269.025","2022-02-11"," 74"
"QC","33536.975"," 62353.5","104339.025","2022-02-12"," 75"
"QC","32321.975"," 60336.5","100881.000","2022-02-13"," 76"
"QC","31199.900"," 58357.0"," 98181.125","2022-02-14"," 77"
"QC","30180.850"," 56350.5"," 94488.000","2022-02-15"," 78"
"QC","29046.975"," 54352.0"," 91084.200","2022-02-16"," 79"
"QC","28230.900"," 52521.5"," 88008.050","2022-02-17"," 80"
"QC","27277.000"," 50648.5"," 84899.050","2022-02-18"," 81"
"QC","26149.975"," 49000.0"," 82056.000","2022-02-19"," 82"
"QC","25235.000"," 47265.0"," 79140.075","2022-02-20"," 83"
"QC","24472.925"," 45761.0"," 76678.150","2022-02-21"," 84"
"QC","23695.975"," 44135.0"," 73722.000","2022-02-22"," 85"
"QC","22760.950"," 42533.0"," 71418.000","2022-02-23"," 86"
"QC","22094.000"," 41093.0"," 68916.100","2022-02-24"," 87"
"QC","21252.000"," 39801.0"," 66617.050","2022-02-25"," 88"
"QC","20527.950"," 38328.5"," 64145.100","2022-02-26"," 89"
"QC","19916.975"," 37100.0"," 62345.075","2022-02-27"," 90"
"QC","19267.925"," 35845.0"," 60156.075","2022-02-28"," 91"
"QC","18646.000"," 34744.0"," 58238.025","2022-03-01"," 92"
"QC","17912.950"," 33421.0"," 56125.025","2022-03-02"," 93"
"QC","17412.950"," 32368.0"," 54369.050","2022-03-03"," 94"
"QC","16755.975"," 31345.0"," 52588.000","2022-03-04"," 95"
"QC","16143.975"," 30330.0"," 50719.100","2022-03-05"," 96"
"QC","15729.000"," 29354.0"," 49415.000","2022-03-06"," 97"
"QC","15214.975"," 28454.0"," 47631.050","2022-03-07"," 98"
"QC","14779.000"," 27598.0"," 46399.325","2022-03-08"," 99"
"QC","14345.950"," 26833.0"," 45037.075","2022-03-09","100"
"QC","14134.975"," 26395.0"," 44226.025","2022-03-10","101"
"QC","14159.000"," 26389.0"," 44387.000","2022-03-11","102"
"QC","14465.000"," 27053.0"," 45375.050","2022-03-12","103"
"QC","14973.000"," 27902.0"," 46815.075","2022-03-13","104"
"QC","15384.975"," 28672.0"," 48072.050","2022-03-14","105"
"QC","15771.000"," 29297.0"," 49416.000","2022-03-15","106"
"QC","15956.000"," 29750.0"," 50056.000","2022-03-16","107"
"QC","16202.975"," 30172.0"," 50590.075","2022-03-17","108"
"QC","16472.000"," 30589.0"," 51337.050","2022-03-18","109"
"QC","16674.975"," 31133.5"," 52240.025","2022-03-19","110"
"QC","17077.000"," 31861.0"," 53089.050","2022-03-20","111"
"QC","17592.975"," 32901.0"," 55030.125","2022-03-21","112"
"QC","18325.975"," 34091.5"," 57073.125","2022-03-22","113"
"QC","18911.000"," 35263.5"," 59130.050","2022-03-23","114"
"QC","19452.000"," 36417.0"," 61140.100","2022-03-24","115"
"QC","19985.000"," 37422.0"," 63050.075","2022-03-25","116"
"QC","20558.000"," 38448.0"," 64300.000","2022-03-26","117"
"QC","21160.000"," 39514.5"," 66273.125","2022-03-27","118"
"QC","21688.950"," 40451.0"," 67815.075","2022-03-28","119"
"QC","22179.925"," 41485.5"," 69784.025","2022-03-29","120"
"QC","22729.950"," 42410.0"," 71159.075","2022-03-30","121"
"QC","23274.925"," 43625.0"," 72855.025","2022-03-31","122"
"QC","23860.975"," 44528.5"," 74654.025","2022-04-01","123"
"QC","24436.900"," 45348.0"," 76263.150","2022-04-02","124"
"QC","24788.000"," 46500.0"," 78031.025","2022-04-03","125"
"QC","25329.950"," 47358.0"," 79507.000","2022-04-04","126"
"QC","25923.000"," 48322.5"," 81241.025","2022-04-05","127"
"QC","26402.975"," 49343.0"," 82542.000","2022-04-06","128"
"QC","27012.000"," 50276.0"," 83929.050","2022-04-07","129"
"QC","27593.000"," 51168.0"," 85788.025","2022-04-08","130"
"QC","27841.975"," 52110.0"," 87543.050","2022-04-09","131"
"QC","28384.000"," 52856.0"," 88562.150","2022-04-10","132"
"QC","28863.000"," 53758.0"," 89822.050","2022-04-11","133"
"QC","29050.925"," 54535.0"," 91522.125","2022-04-12","134"
"QC","29638.950"," 55395.0"," 92736.050","2022-04-13","135"
"QC","29980.000"," 55994.5"," 93902.250","2022-04-14","136"
"QC","30472.950"," 56621.5"," 95382.050","2022-04-15","137"
"QC","30646.950"," 57428.5"," 96446.150","2022-04-16","138"
"QC","31014.975"," 57882.0"," 97193.000","2022-04-17","139"
"QC","31158.975"," 58451.0"," 98073.025","2022-04-18","140"
"QC","31688.975"," 58943.0"," 98853.000","2022-04-19","141"
"QC","31876.000"," 59504.5"," 99726.125","2022-04-20","142"
"QC","32159.975"," 59978.0","100246.025","2022-04-21","143"
"QC","32407.000"," 60270.5","101321.150","2022-04-22","144"
"QC","32362.000"," 60518.0","101595.050","2022-04-23","145"
"QC","32554.975"," 60707.5","102098.025","2022-04-24","146"
"QC","32623.975"," 61015.5","102428.100","2022-04-25","147"
"QC","32803.925"," 61317.5","102877.250","2022-04-26","148"
"QC","32818.000"," 61531.5","102840.050","2022-04-27","149"
"QC","33163.000"," 61694.0","103596.050","2022-04-28","150"
"QC","33130.950"," 61433.0","103295.125","2022-04-29","151"
"QC","33086.975"," 61612.5","103756.200","2022-04-30","152"
"QC","33017.000"," 61582.0","103120.225","2022-05-01","153"
"QC","33022.900"," 61443.0","103086.025","2022-05-02","154"
"QC","32816.950"," 61337.0","102617.125","2022-05-03","155"
"QC","32667.975"," 61151.5","102910.200","2022-05-04","156"
"QC","32708.000"," 61002.5","102434.075","2022-05-05","157"
"QC","32634.975"," 60629.0","101767.250","2022-05-06","158"
"QC","32429.950"," 60381.0","101378.100","2022-05-07","159"
"QC","32478.950"," 60093.0","100911.025","2022-05-08","160"
"QC","32052.950"," 59849.0","100313.075","2022-05-09","161"
"QC","32094.950"," 59419.5"," 99921.000","2022-05-10","162"
"QC","31644.850"," 59327.0"," 99289.025","2022-05-11","163"
"QC","31650.975"," 58900.0"," 98689.075","2022-05-12","164"
"QC","31216.975"," 58319.5"," 97983.100","2022-05-13","165"
"QC","30941.000"," 57929.5"," 97011.050","2022-05-14","166"
"QC","30787.000"," 57410.0"," 96673.125","2022-05-15","167"
"QC","30506.975"," 56941.0"," 95524.000","2022-05-16","168"
"QC","30270.000"," 56441.5"," 94567.200","2022-05-17","169"
"QC","30023.000"," 55942.0"," 93902.250","2022-05-18","170"
"QC","29730.925"," 55520.0"," 92786.250","2022-05-19","171"
"QC","29244.950"," 54947.0"," 92008.025","2022-05-20","172"
"QC","29084.950"," 54314.5"," 91659.050","2022-05-21","173"
"QC","28938.975"," 53929.0"," 90371.000","2022-05-22","174"
"QC","28650.975"," 53439.0"," 89332.050","2022-05-23","175"
"QC","28313.925"," 52736.0"," 88697.050","2022-05-24","176"
"QC","27858.950"," 52183.0"," 87171.075","2022-05-25","177"
"QC","27743.000"," 51840.0"," 86759.025","2022-05-26","178"
"QC","27613.875"," 51117.5"," 85795.000","2022-05-27","179"
"QC","27106.900"," 50752.0"," 84787.125","2022-05-28","180"
"QC","26841.975"," 50197.0"," 84471.125","2022-05-29","181"
"QC","26440.000"," 49631.0"," 82986.175","2022-05-30","182"
"QC","26467.950"," 49183.5"," 82584.075","2022-05-31","183"
"QC","26105.950"," 48589.0"," 81496.050","2022-06-01","184"
"QC","25674.975"," 48101.5"," 80392.150","2022-06-02","185"
"QC","25436.975"," 47567.5"," 79777.000","2022-06-03","186"
"QC","25258.975"," 47230.0"," 79027.025","2022-06-04","187"
"QC","25005.975"," 46689.0"," 78331.000","2022-06-05","188"
"QC","24732.975"," 46255.0"," 77656.125","2022-06-06","189"
"QC","24638.975"," 45768.0"," 76558.075","2022-06-07","190"
"QC","24283.975"," 45289.5"," 75714.075","2022-06-08","191"
"QC","24178.975"," 44902.5"," 75016.050","2022-06-09","192"
"QC","23824.975"," 44274.0"," 74576.025","2022-06-10","193"
"QC","23584.000"," 43990.5"," 73783.050","2022-06-11","194"
"QC","23342.000"," 43549.0"," 72962.025","2022-06-12","195"
"QC","23117.950"," 43227.0"," 72599.000","2022-06-13","196"
"QC","22942.950"," 42699.5"," 71755.025","2022-06-14","197"
"QC","22652.950"," 42388.5"," 71131.050","2022-06-15","198"
"QC","22487.975"," 42008.0"," 70567.125","2022-06-16","199"
"QC","22367.950"," 41628.0"," 69937.000","2022-06-17","200"
"QC","22230.000"," 41264.0"," 69202.250","2022-06-18","201"
"QC","21981.975"," 40944.0"," 68686.150","2022-06-19","202"
"QC","21730.950"," 40570.0"," 68113.100","2022-06-20","203"
"QC","21652.000"," 40269.0"," 67453.025","2022-06-21","204"
"QC","21340.975"," 39906.0"," 66873.000","2022-06-22","205"
"QC","21201.975"," 39709.0"," 66598.100","2022-06-23","206"
"QC","21159.000"," 39464.5"," 66077.000","2022-06-24","207"
"QC","20974.950"," 39128.0"," 65538.000","2022-06-25","208"
"QC","20817.975"," 38881.0"," 65294.025","2022-06-26","209"
"QC","20654.975"," 38588.5"," 64703.025","2022-06-27","210"
"QC","20625.000"," 38358.0"," 64304.200","2022-06-28","211"
"QC","20439.000"," 38064.0"," 63863.200","2022-06-29","212"
"QC","20301.900"," 37912.0"," 63488.050","2022-06-30","213"
"QC","20233.975"," 37729.5"," 63226.075","2022-07-01","214"
"QC","20180.975"," 37508.0"," 62891.200","2022-07-02","215"
"QC","19994.000"," 37300.0"," 62685.050","2022-07-03","216"
"QC","19865.975"," 37138.0"," 62179.000","2022-07-04","217"
"QC","19743.000"," 36929.5"," 62050.075","2022-07-05","218"
"QC","19793.975"," 36812.5"," 61379.125","2022-07-06","219"
"QC","19663.975"," 36632.5"," 61578.050","2022-07-07","220"
"QC","19608.950"," 36528.0"," 61124.075","2022-07-08","221"
"","","","","",""
