"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2020-08-04,"BC","Vancouver Coastal","Unknown",0,0.14
2020-08-04,"BC","Vancouver Coastal","Vancouver",8,7.57
2020-08-04,"BC","Vancouver Island","All",0,0.43
2020-08-04,"BC","Vancouver Island","Central Vancouver Island",0,0.43
2020-08-04,"BC","Vancouver Island","North Vancouver Island",0,0
2020-08-04,"BC","Vancouver Island","South Vancouver Island",0,0
2020-08-04,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-04,"Out of Canada","Out of Canada","Out of Canada",1,0.71
2020-08-05,"BC","All","All",39,40.57
2020-08-05,"BC","Fraser","All",26,25.57
2020-08-05,"BC","Fraser","Fraser East",4,7
2020-08-05,"BC","Fraser","Fraser North",8,4.86
2020-08-05,"BC","Fraser","Fraser South",14,13.71
2020-08-05,"BC","Fraser","Unknown",0,0
2020-08-05,"BC","Interior","All",3,3.14
2020-08-05,"BC","Interior","East Kootenay",1,0.14
2020-08-05,"BC","Interior","Kootenay Boundary",0,0
2020-08-05,"BC","Interior","Okanagan",2,2.57
2020-08-05,"BC","Interior","Thompson Cariboo Shuswap",0,0.43
2020-08-05,"BC","Northern","All",0,0.71
2020-08-05,"BC","Northern","Northeast",0,0
2020-08-05,"BC","Northern","Northern Interior",0,0
2020-08-05,"BC","Northern","Northwest",0,0.71
2020-08-05,"BC","Northern","Unknown",0,0
2020-08-05,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-05,"BC","Vancouver Coastal","All",10,10.71
2020-08-05,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",2,2
2020-08-05,"BC","Vancouver Coastal","Richmond",2,0.57
2020-08-05,"BC","Vancouver Coastal","Unknown",0,0.14
2020-08-05,"BC","Vancouver Coastal","Vancouver",6,8
2020-08-05,"BC","Vancouver Island","All",0,0.43
2020-08-05,"BC","Vancouver Island","Central Vancouver Island",0,0.43
2020-08-05,"BC","Vancouver Island","North Vancouver Island",0,0
2020-08-05,"BC","Vancouver Island","South Vancouver Island",0,0
2020-08-05,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-05,"Out of Canada","Out of Canada","Out of Canada",3,1.14
2020-08-06,"BC","All","All",55,42.14
2020-08-06,"BC","Fraser","All",28,25.71
2020-08-06,"BC","Fraser","Fraser East",2,6
2020-08-06,"BC","Fraser","Fraser North",10,5.57
2020-08-06,"BC","Fraser","Fraser South",16,14.14
2020-08-06,"BC","Fraser","Unknown",0,0
2020-08-06,"BC","Interior","All",1,2.71
2020-08-06,"BC","Interior","East Kootenay",0,0.14
2020-08-06,"BC","Interior","Kootenay Boundary",0,0
2020-08-06,"BC","Interior","Okanagan",1,2.14
2020-08-06,"BC","Interior","Thompson Cariboo Shuswap",0,0.43
2020-08-06,"BC","Northern","All",2,1
2020-08-06,"BC","Northern","Northeast",0,0
2020-08-06,"BC","Northern","Northern Interior",0,0
2020-08-06,"BC","Northern","Northwest",2,1
2020-08-06,"BC","Northern","Unknown",0,0
2020-08-06,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-06,"BC","Vancouver Coastal","All",23,12.29
2020-08-06,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",4,2.43
2020-08-06,"BC","Vancouver Coastal","Richmond",4,1.14
2020-08-06,"BC","Vancouver Coastal","Unknown",0,0.14
2020-08-06,"BC","Vancouver Coastal","Vancouver",15,8.57
2020-08-06,"BC","Vancouver Island","All",1,0.43
2020-08-06,"BC","Vancouver Island","Central Vancouver Island",1,0.43
2020-08-06,"BC","Vancouver Island","North Vancouver Island",0,0
2020-08-06,"BC","Vancouver Island","South Vancouver Island",0,0
2020-08-06,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-06,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2020-08-07,"BC","All","All",42,41.86
2020-08-07,"BC","Fraser","All",27,26.43
2020-08-07,"BC","Fraser","Fraser East",3,4.57
2020-08-07,"BC","Fraser","Fraser North",6,6.14
2020-08-07,"BC","Fraser","Fraser South",18,15.71
2020-08-07,"BC","Fraser","Unknown",0,0
2020-08-07,"BC","Interior","All",1,2.57
2020-08-07,"BC","Interior","East Kootenay",0,0.14
2020-08-07,"BC","Interior","Kootenay Boundary",0,0
2020-08-07,"BC","Interior","Okanagan",1,2.14
2020-08-07,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-08-07,"BC","Northern","All",0,0.71
2020-08-07,"BC","Northern","Northeast",0,0
2020-08-07,"BC","Northern","Northern Interior",0,0
2020-08-07,"BC","Northern","Northwest",0,0.71
2020-08-07,"BC","Northern","Unknown",0,0
2020-08-07,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-07,"BC","Vancouver Coastal","All",14,11.71
2020-08-07,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",2,2.57
2020-08-07,"BC","Vancouver Coastal","Richmond",2,1.29
2020-08-07,"BC","Vancouver Coastal","Unknown",0,0
2020-08-07,"BC","Vancouver Coastal","Vancouver",10,7.86
2020-08-07,"BC","Vancouver Island","All",0,0.43
2020-08-07,"BC","Vancouver Island","Central Vancouver Island",0,0.43
2020-08-07,"BC","Vancouver Island","North Vancouver Island",0,0
2020-08-07,"BC","Vancouver Island","South Vancouver Island",0,0
2020-08-07,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-07,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2020-08-08,"BC","All","All",43,41.14
2020-08-08,"BC","Fraser","All",21,24.57
2020-08-08,"BC","Fraser","Fraser East",4,4.43
2020-08-08,"BC","Fraser","Fraser North",6,5.86
2020-08-08,"BC","Fraser","Fraser South",11,14.29
2020-08-08,"BC","Fraser","Unknown",0,0
2020-08-08,"BC","Interior","All",1,2.43
2020-08-08,"BC","Interior","East Kootenay",0,0.14
2020-08-08,"BC","Interior","Kootenay Boundary",0,0
2020-08-08,"BC","Interior","Okanagan",1,2.14
2020-08-08,"BC","Interior","Thompson Cariboo Shuswap",0,0.14
2020-08-08,"BC","Northern","All",2,0.57
2020-08-08,"BC","Northern","Northeast",1,0.14
2020-08-08,"BC","Northern","Northern Interior",0,0
2020-08-08,"BC","Northern","Northwest",1,0.43
2020-08-08,"BC","Northern","Unknown",0,0
2020-08-08,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-08,"BC","Vancouver Coastal","All",18,13
2020-08-08,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",2,2.57
2020-08-08,"BC","Vancouver Coastal","Richmond",1,1.43
2020-08-08,"BC","Vancouver Coastal","Unknown",0,0
2020-08-08,"BC","Vancouver Coastal","Vancouver",15,9
2020-08-08,"BC","Vancouver Island","All",1,0.57
2020-08-08,"BC","Vancouver Island","Central Vancouver Island",0,0.43
2020-08-08,"BC","Vancouver Island","North Vancouver Island",1,0.14
2020-08-08,"BC","Vancouver Island","South Vancouver Island",0,0
2020-08-08,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-08,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2020-08-09,"BC","All","All",39,41
2020-08-09,"BC","Fraser","All",19,23.14
2020-08-09,"BC","Fraser","Fraser East",1,3.43
2020-08-09,"BC","Fraser","Fraser North",8,6.43
2020-08-09,"BC","Fraser","Fraser South",10,13.29
2020-08-09,"BC","Fraser","Unknown",0,0
2020-08-09,"BC","Interior","All",0,2
2020-08-09,"BC","Interior","East Kootenay",0,0.14
2020-08-09,"BC","Interior","Kootenay Boundary",0,0
2020-08-09,"BC","Interior","Okanagan",0,1.86
2020-08-09,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-08-09,"BC","Northern","All",1,0.71
2020-08-09,"BC","Northern","Northeast",1,0.29
2020-08-09,"BC","Northern","Northern Interior",0,0
2020-08-09,"BC","Northern","Northwest",0,0.43
2020-08-09,"BC","Northern","Unknown",0,0
2020-08-09,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-09,"BC","Vancouver Coastal","All",19,14.86
2020-08-09,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",3,2.71
2020-08-09,"BC","Vancouver Coastal","Richmond",0,1.43
2020-08-09,"BC","Vancouver Coastal","Unknown",0,0
2020-08-09,"BC","Vancouver Coastal","Vancouver",16,10.71
2020-08-09,"BC","Vancouver Island","All",0,0.29
2020-08-09,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-08-09,"BC","Vancouver Island","North Vancouver Island",0,0.14
2020-08-09,"BC","Vancouver Island","South Vancouver Island",0,0
2020-08-09,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-09,"Out of Canada","Out of Canada","Out of Canada",2,1
2020-08-10,"BC","All","All",63,45.14
2020-08-10,"BC","Fraser","All",42,25.71
2020-08-10,"BC","Fraser","Fraser East",1,2.57
2020-08-10,"BC","Fraser","Fraser North",14,7.86
2020-08-10,"BC","Fraser","Fraser South",27,15.29
2020-08-10,"BC","Fraser","Unknown",0,0
2020-08-10,"BC","Interior","All",2,1.71
2020-08-10,"BC","Interior","East Kootenay",0,0.14
2020-08-10,"BC","Interior","Kootenay Boundary",0,0
2020-08-10,"BC","Interior","Okanagan",2,1.57
2020-08-10,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-08-10,"BC","Northern","All",4,1.29
2020-08-10,"BC","Northern","Northeast",4,0.86
2020-08-10,"BC","Northern","Northern Interior",0,0
2020-08-10,"BC","Northern","Northwest",0,0.43
2020-08-10,"BC","Northern","Unknown",0,0
2020-08-10,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-10,"BC","Vancouver Coastal","All",15,16.14
2020-08-10,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",1,2.86
2020-08-10,"BC","Vancouver Coastal","Richmond",0,1.29
2020-08-10,"BC","Vancouver Coastal","Unknown",0,0
2020-08-10,"BC","Vancouver Coastal","Vancouver",14,12
2020-08-10,"BC","Vancouver Island","All",0,0.29
2020-08-10,"BC","Vancouver Island","Central Vancouver Island",0,0.14
2020-08-10,"BC","Vancouver Island","North Vancouver Island",0,0.14
2020-08-10,"BC","Vancouver Island","South Vancouver Island",0,0
2020-08-10,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-10,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2020-08-11,"BC","All","All",76,51
2020-08-11,"BC","Fraser","All",33,28
2020-08-11,"BC","Fraser","Fraser East",2,2.43
2020-08-11,"BC","Fraser","Fraser North",7,8.43
2020-08-11,"BC","Fraser","Fraser South",24,17.14
2020-08-11,"BC","Fraser","Unknown",0,0
2020-08-11,"BC","Interior","All",1,1.29
2020-08-11,"BC","Interior","East Kootenay",0,0.14
2020-08-11,"BC","Interior","Kootenay Boundary",0,0
2020-08-11,"BC","Interior","Okanagan",1,1.14
2020-08-11,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-08-11,"BC","Northern","All",1,1.43
2020-08-11,"BC","Northern","Northeast",1,1
2020-08-11,"BC","Northern","Northern Interior",0,0
2020-08-11,"BC","Northern","Northwest",0,0.43
2020-08-11,"BC","Northern","Unknown",0,0
2020-08-11,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-11,"BC","Vancouver Coastal","All",39,19.71
2020-08-11,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",4,2.57
2020-08-11,"BC","Vancouver Coastal","Richmond",1,1.43
2020-08-11,"BC","Vancouver Coastal","Unknown",0,0
2020-08-11,"BC","Vancouver Coastal","Vancouver",34,15.71
2020-08-11,"BC","Vancouver Island","All",2,0.57
2020-08-11,"BC","Vancouver Island","Central Vancouver Island",1,0.29
2020-08-11,"BC","Vancouver Island","North Vancouver Island",0,0.14
2020-08-11,"BC","Vancouver Island","South Vancouver Island",1,0.14
2020-08-11,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-11,"Out of Canada","Out of Canada","Out of Canada",1,0.86
2020-08-12,"BC","All","All",82,57.14
2020-08-12,"BC","Fraser","All",42,30.29
2020-08-12,"BC","Fraser","Fraser East",5,2.57
2020-08-12,"BC","Fraser","Fraser North",15,9.43
2020-08-12,"BC","Fraser","Fraser South",22,18.29
2020-08-12,"BC","Fraser","Unknown",0,0
2020-08-12,"BC","Interior","All",4,1.43
2020-08-12,"BC","Interior","East Kootenay",0,0
2020-08-12,"BC","Interior","Kootenay Boundary",0,0
2020-08-12,"BC","Interior","Okanagan",3,1.29
2020-08-12,"BC","Interior","Thompson Cariboo Shuswap",1,0.14
2020-08-12,"BC","Northern","All",2,1.71
2020-08-12,"BC","Northern","Northeast",2,1.29
2020-08-12,"BC","Northern","Northern Interior",0,0
2020-08-12,"BC","Northern","Northwest",0,0.43
2020-08-12,"BC","Northern","Unknown",0,0
2020-08-12,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-12,"BC","Vancouver Coastal","All",34,23.14
2020-08-12,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",6,3.14
2020-08-12,"BC","Vancouver Coastal","Richmond",0,1.14
2020-08-12,"BC","Vancouver Coastal","Unknown",0,0
2020-08-12,"BC","Vancouver Coastal","Vancouver",28,18.86
2020-08-12,"BC","Vancouver Island","All",0,0.57
2020-08-12,"BC","Vancouver Island","Central Vancouver Island",0,0.29
2020-08-12,"BC","Vancouver Island","North Vancouver Island",0,0.14
2020-08-12,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-08-12,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-12,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2020-08-13,"BC","All","All",92,62.43
2020-08-13,"BC","Fraser","All",38,31.71
2020-08-13,"BC","Fraser","Fraser East",3,2.71
2020-08-13,"BC","Fraser","Fraser North",15,10.14
2020-08-13,"BC","Fraser","Fraser South",20,18.86
2020-08-13,"BC","Fraser","Unknown",0,0
2020-08-13,"BC","Interior","All",3,1.71
2020-08-13,"BC","Interior","East Kootenay",0,0
2020-08-13,"BC","Interior","Kootenay Boundary",0,0
2020-08-13,"BC","Interior","Okanagan",2,1.43
2020-08-13,"BC","Interior","Thompson Cariboo Shuswap",1,0.29
2020-08-13,"BC","Northern","All",6,2.29
2020-08-13,"BC","Northern","Northeast",6,2.14
2020-08-13,"BC","Northern","Northern Interior",0,0
2020-08-13,"BC","Northern","Northwest",0,0.14
2020-08-13,"BC","Northern","Unknown",0,0
2020-08-13,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-13,"BC","Vancouver Coastal","All",44,26.14
2020-08-13,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",4,3.14
2020-08-13,"BC","Vancouver Coastal","Richmond",0,0.57
2020-08-13,"BC","Vancouver Coastal","Unknown",0,0
2020-08-13,"BC","Vancouver Coastal","Vancouver",40,22.43
2020-08-13,"BC","Vancouver Island","All",1,0.57
2020-08-13,"BC","Vancouver Island","Central Vancouver Island",1,0.29
2020-08-13,"BC","Vancouver Island","North Vancouver Island",0,0.14
2020-08-13,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-08-13,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-13,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2020-08-14,"BC","All","All",110,72.14
2020-08-14,"BC","Fraser","All",74,38.43
2020-08-14,"BC","Fraser","Fraser East",4,2.86
2020-08-14,"BC","Fraser","Fraser North",24,12.71
2020-08-14,"BC","Fraser","Fraser South",46,22.86
2020-08-14,"BC","Fraser","Unknown",0,0
2020-08-14,"BC","Interior","All",3,2
2020-08-14,"BC","Interior","East Kootenay",0,0
2020-08-14,"BC","Interior","Kootenay Boundary",0,0
2020-08-14,"BC","Interior","Okanagan",3,1.71
2020-08-14,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-08-14,"BC","Northern","All",2,2.57
2020-08-14,"BC","Northern","Northeast",2,2.43
2020-08-14,"BC","Northern","Northern Interior",0,0
2020-08-14,"BC","Northern","Northwest",0,0.14
2020-08-14,"BC","Northern","Unknown",0,0
2020-08-14,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-14,"BC","Vancouver Coastal","All",29,28.29
2020-08-14,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",1,3
2020-08-14,"BC","Vancouver Coastal","Richmond",0,0.29
2020-08-14,"BC","Vancouver Coastal","Unknown",0,0
2020-08-14,"BC","Vancouver Coastal","Vancouver",28,25
2020-08-14,"BC","Vancouver Island","All",2,0.86
2020-08-14,"BC","Vancouver Island","Central Vancouver Island",0,0.29
2020-08-14,"BC","Vancouver Island","North Vancouver Island",0,0.14
2020-08-14,"BC","Vancouver Island","South Vancouver Island",2,0.43
2020-08-14,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-14,"Out of Canada","Out of Canada","Out of Canada",2,0.71
2020-08-15,"BC","All","All",61,74.71
2020-08-15,"BC","Fraser","All",29,39.57
2020-08-15,"BC","Fraser","Fraser East",1,2.43
2020-08-15,"BC","Fraser","Fraser North",11,13.43
2020-08-15,"BC","Fraser","Fraser South",17,23.71
2020-08-15,"BC","Fraser","Unknown",0,0
2020-08-15,"BC","Interior","All",2,2.14
2020-08-15,"BC","Interior","East Kootenay",0,0
2020-08-15,"BC","Interior","Kootenay Boundary",0,0
2020-08-15,"BC","Interior","Okanagan",2,1.86
2020-08-15,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-08-15,"BC","Northern","All",3,2.71
2020-08-15,"BC","Northern","Northeast",3,2.71
2020-08-15,"BC","Northern","Northern Interior",0,0
2020-08-15,"BC","Northern","Northwest",0,0
2020-08-15,"BC","Northern","Unknown",0,0
2020-08-15,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-15,"BC","Vancouver Coastal","All",27,29.57
2020-08-15,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",4,3.29
2020-08-15,"BC","Vancouver Coastal","Richmond",1,0.29
2020-08-15,"BC","Vancouver Coastal","Unknown",0,0
2020-08-15,"BC","Vancouver Coastal","Vancouver",22,26
2020-08-15,"BC","Vancouver Island","All",0,0.71
2020-08-15,"BC","Vancouver Island","Central Vancouver Island",0,0.29
2020-08-15,"BC","Vancouver Island","North Vancouver Island",0,0
2020-08-15,"BC","Vancouver Island","South Vancouver Island",0,0.43
2020-08-15,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-15,"Out of Canada","Out of Canada","Out of Canada",0,0.71
2020-08-16,"BC","All","All",79,80.43
2020-08-16,"BC","Fraser","All",53,44.43
2020-08-16,"BC","Fraser","Fraser East",6,3.14
2020-08-16,"BC","Fraser","Fraser North",23,15.57
2020-08-16,"BC","Fraser","Fraser South",24,25.71
2020-08-16,"BC","Fraser","Unknown",0,0
2020-08-16,"BC","Interior","All",0,2.14
2020-08-16,"BC","Interior","East Kootenay",0,0
2020-08-16,"BC","Interior","Kootenay Boundary",0,0
2020-08-16,"BC","Interior","Okanagan",0,1.86
2020-08-16,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-08-16,"BC","Northern","All",2,2.86
2020-08-16,"BC","Northern","Northeast",2,2.86
2020-08-16,"BC","Northern","Northern Interior",0,0
2020-08-16,"BC","Northern","Northwest",0,0
2020-08-16,"BC","Northern","Unknown",0,0
2020-08-16,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-16,"BC","Vancouver Coastal","All",23,30.14
2020-08-16,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",5,3.57
2020-08-16,"BC","Vancouver Coastal","Richmond",2,0.57
2020-08-16,"BC","Vancouver Coastal","Unknown",0,0
2020-08-16,"BC","Vancouver Coastal","Vancouver",16,26
2020-08-16,"BC","Vancouver Island","All",1,0.86
2020-08-16,"BC","Vancouver Island","Central Vancouver Island",0,0.29
2020-08-16,"BC","Vancouver Island","North Vancouver Island",0,0
2020-08-16,"BC","Vancouver Island","South Vancouver Island",1,0.57
2020-08-16,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-16,"Out of Canada","Out of Canada","Out of Canada",1,0.57
2020-08-17,"BC","All","All",51,78.71
2020-08-17,"BC","Fraser","All",29,42.57
2020-08-17,"BC","Fraser","Fraser East",6,3.86
2020-08-17,"BC","Fraser","Fraser North",11,15.14
2020-08-17,"BC","Fraser","Fraser South",12,23.57
2020-08-17,"BC","Fraser","Unknown",0,0
2020-08-17,"BC","Interior","All",1,2
2020-08-17,"BC","Interior","East Kootenay",1,0.14
2020-08-17,"BC","Interior","Kootenay Boundary",0,0
2020-08-17,"BC","Interior","Okanagan",0,1.57
2020-08-17,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-08-17,"BC","Northern","All",2,2.57
2020-08-17,"BC","Northern","Northeast",1,2.43
2020-08-17,"BC","Northern","Northern Interior",1,0.14
2020-08-17,"BC","Northern","Northwest",0,0
2020-08-17,"BC","Northern","Unknown",0,0
2020-08-17,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-17,"BC","Vancouver Coastal","All",17,30.43
2020-08-17,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",7,4.43
2020-08-17,"BC","Vancouver Coastal","Richmond",0,0.57
2020-08-17,"BC","Vancouver Coastal","Unknown",0,0
2020-08-17,"BC","Vancouver Coastal","Vancouver",10,25.43
2020-08-17,"BC","Vancouver Island","All",2,1.14
2020-08-17,"BC","Vancouver Island","Central Vancouver Island",1,0.43
2020-08-17,"BC","Vancouver Island","North Vancouver Island",0,0
2020-08-17,"BC","Vancouver Island","South Vancouver Island",1,0.71
2020-08-17,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2020-08-17,"Out of Canada","Out of Canada","Out of Canada",0,0.57
2020-08-18,"BC","All","All",73,78.29
2020-08-18,"BC","Fraser","All",31,42.29
2020-08-18,"BC","Fraser","Fraser East",0,3.57
2020-08-18,"BC","Fraser","Fraser North",12,15.86
2020-08-18,"BC","Fraser","Fraser South",19,22.86
2020-08-18,"BC","Fraser","Unknown",0,0
2020-08-18,"BC","Interior","All",3,2.29
2020-08-18,"BC","Interior","East Kootenay",0,0.14
2020-08-18,"BC","Interior","Kootenay Boundary",0,0
2020-08-18,"BC","Interior","Okanagan",3,1.86
2020-08-18,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-08-18,"BC","Northern","All",1,2.57
2020-08-18,"BC","Northern","Northeast",1,2.43
2020-08-18,"BC","Northern","Northern Interior",0,0.14
2020-08-18,"BC","Northern","Northwest",0,0
2020-08-18,"BC","Northern","Unknown",0,0
2020-08-18,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-08-18,"BC","Vancouver Coastal","All",36,30
2020-08-18,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",7,4.86
